"","ID","X..of.Rep.","UT.Date...Time","Local.Date...Time","Countries","States","D..Sound","C..Sound","Frag"
"3045","Event 3606-2018","1","2018-09-14 03:26 UT","2018-09-14 00:26								-3 time zones","BR","Pernambuco","1 no","1 no","1 no"
"3169","Event 3628-2018","1","2018-09-14 03:15 UT","2018-09-13 21:15								MDT","US","NM","1 no","1 no","1 no"
"3247","Event 3614-2018","1","2018-09-14 03:10 UT","2018-09-13 22:10								CDT","US","TX","1 no","1 no","1 no"
"3345","Event 3613-2018","1","2018-09-14 03:00 UT","2018-09-13 20:00								MST","US","AZ","1 no","1 no","1 no"
"3445","Event 3612-2018","4","2018-09-14 02:27 UT","2018-09-13 22:42								2 time zones","US 
										
									    
																			CA","New Brunswick, NY, ME, VT","2 no","2 no","2 no"
"3545","Event 3605-2018","89","2018-09-14 01:09 UT","2018-09-13 21:46								2 time zones","CA 
										
									    
																			US","ME, Nova Scotia, Nouveau-Brunswick, MA, New Brunswick, NH, VT, Prince Edward Island, Québec","1 yes											
																															
												 78 no","3 yes 
											
																															
												 75 no","18 yes 
											
																															
												 58 no"
"3645","Event 3604-2018","7","2018-09-14 00:20 UT","2018-09-13 20:54								2 time zones","US 
										
									    
																			CA","Prince Edward Island, Nova Scotia, ME, VT","5 no","6 no","7 no"
"3745","Event 3721-2018","1","2018-09-13 22:00 UT","2018-09-14 00:00								CEST","FR","Occitanie","n/a","n/a","1 no"
"3845","Event 3607-2018","2","2018-09-13 21:09 UT","2018-09-13 18:09								-3 time zones","BR","Pernambuco","2 no","2 no","1 no"
"3945","Event 3601-2018","1","2018-09-13 19:30 UT","2018-09-13 20:30								BST","GB","England","1 no","1 no","1 yes"
"4045","Event 3603-2018","1","2018-09-13 06:09 UT","2018-09-12 23:09								PDT","US","CA","n/a","n/a","1 no"
"4169","Event 3602-2018","2","2018-09-13 05:17 UT","2018-09-13 00:17								CDT","US","MO","2 no","2 no","2 yes"
"4247","Event 3600-2018","1","2018-09-13 03:40 UT","2018-09-12 20:40								PDT","US","OR","1 no","1 no","1 no"
"4345","Event 3599-2018","1","2018-09-13 02:20 UT","2018-09-12 22:20								EDT","US","NY","1 no","1 no","1 no"
"4445","Event 3598-2018","1","2018-09-13 01:31 UT","2018-09-12 22:31								-3 time zones","BR","Pernambuco","1 no","1 no","1 no"
"4545","Event 3595-2018","1","2018-09-13 01:30 UT","2018-09-12 20:30								CDT","US","AL","1 no","1 no","1 no"
"4645","Event 3594-2018","6","2018-09-13 01:21 UT","2018-09-12 21:21								EDT","CA 
										
									    
																			US","MD, Ontario, VA, NY","3 no","3 no","1 yes 
											
																															
												 4 no"
"4745","Event 3597-2018","1","2018-09-13 01:00 UT","2018-09-12 21:00								EDT","US","NC","1 no","1 no","1 no"
"4845","Event 3593-2018","1","2018-09-13 00:25 UT","2018-09-12 20:25								EDT","CA","Ontario","1 no","1 no","1 no"
"4945","Event 4315-2018","1","2018-09-13 00:04 UT","2018-09-12 21:04								ADT","CA","Nova Scotia","n/a","n/a","n/a"
"5045","Event 3592-2018","3","2018-09-12 22:56 UT","2018-09-13 00:56								CEST","FR 
										
									    
																			DE","Bayern, Grand Est","3 no","3 no","2 yes 
											
																															
												 1 no"
"5145","Event 3591-2018","1","2018-09-12 20:32 UT","2018-09-12 21:32								BST","GB","Wales","1 no","1 no","1 no"
"2170","Event 3588-2018","1","2018-09-12 20:15 UT","2018-09-12 22:15								CEST","FR","Nouvelle-Aquitaine","1 no","1 no","n/a"
"3170","Event 3586-2018","5","2018-09-12 19:35 UT","2018-09-12 21:35								CEST","FR","Centre-Val de Loire, Bourgogne Franche-Comté, Auvergne-Rhône-Alpes","5 no","5 no","1 yes 
											
																															
												 3 no"
"4170","Event 3587-2018","2","2018-09-12 11:00 UT","2018-09-12 07:00								EDT","US 
										
									    
																			BS","NC, New Providence","2 no","2 no","1 no"
"557","Event 3590-2018","2","2018-09-12 07:24 UT","2018-09-12 02:54								2 time zones","US","MI, WI","2 no","2 no","2 no"
"646","Event 3585-2018","4","2018-09-12 05:05 UT","2018-09-11 22:50								2 time zones","US","CO","4 no","4 no","2 yes 
											
																															
												 2 no"
"746","Event 3584-2018","1","2018-09-12 04:09 UT","2018-09-11 23:09								CDT","US","WI","1 no","1 no","1 no"
"846","Event 3630-2018","1","2018-09-12 03:03 UT","2018-09-11 22:03								CDT","US","MN","1 no","1 no","1 yes"
"946","Event 3589-2018","1","2018-09-12 02:20 UT","2018-09-11 22:20								EDT","US","MI","1 no","1 no","n/a"
"1046","Event 3611-2018","2","2018-09-11 22:56 UT","2018-09-12 00:56								CEST","DE","Hessen, Baden-Württemberg","1 no","1 no","n/a"
"1146","Event 3578-2018","1","2018-09-11 22:55 UT","2018-09-11 23:55								BST","JE","Saint-Pierre","n/a","n/a","1 no"
"1246","Event 3577-2018","11","2018-09-11 21:49 UT","2018-09-11 23:49								CEST","AT 
										
									    
																			HR 
										
									    
																			CH 
										
									    
																			DE 
										
									    
																			SI","Radlje ob Dravi, Bayern, Thurgau, Požega-Slavonia County, Oberösterreich, Steiermark, Vienna, Burgenland, Sachsen","2 yes											
																															
												 8 no","10 no","2 yes 
											
																															
												 7 no"
"1346","Event 3583-2018","1","2018-09-11 21:33 UT","2018-09-11 23:33								CEST","FR","Centre-Val de Loire","1 no","1 no","1 no"
"1446","Event 3576-2018","2","2018-09-11 21:10 UT","2018-09-11 23:10								CEST","FR","Provence-Alpes-Côte d'Azur","2 no","2 no","2 no"
"1546","Event 3582-2018","1","2018-09-11 20:30 UT","2018-09-11 22:30								CEST","AT","Vienna","1 no","1 no","1 no"
"1646","Event 3575-2018","3","2018-09-11 20:09 UT","2018-09-11 22:09								CEST","IT","Lazio","3 no","3 no","3 no"
"1746","Event 3581-2018","1","2018-09-11 20:09 UT","2018-09-11 22:09								CEST","IT","Calabria","n/a","n/a","1 no"
"1846","Event 3580-2018","2","2018-09-11 20:00 UT","2018-09-11 22:00								CEST","FR 
										
									    
																			DE","Grand Est, Hessen","1 no","1 no","1 yes"
"1946","Event 3574-2018","1","2018-09-11 16:50 UT","2018-09-11 19:50								3 time zones","TR","Izmir","1 no","1 no","1 no"
"2046","Event 4932-2018","1","2018-09-11 07:30 UT","2018-09-11 02:30								CST","US","MO","1 no","n/a","1 no"
"2171","Event 3573-2018","2","2018-09-11 06:29 UT","2018-09-11 02:29								EDT","CA","Ontario","1 no","1 no","2 no"
"2248","Event 3572-2018","1","2018-09-11 05:30 UT","2018-09-10 23:30								MDT","US","NM","1 no","1 no","1 no"
"2346","Event 3579-2018","1","2018-09-11 05:11 UT","2018-09-11 00:11								?","CA","Ontario","n/a","n/a","1 no"
"2446","Event 3571-2018","1","2018-09-11 04:45 UT","2018-09-10 23:45								CDT","US","NE","1 no","1 no","1 no"
"2546","Event 3570-2018","3","2018-09-11 04:03 UT","2018-09-10 21:03								PDT","US","OR","3 no","3 no","3 no"
"2646","Event 3596-2018","1","2018-09-11 03:15 UT","2018-09-10 20:15								MST","US","TX","1 no","1 no","1 yes"
"2746","Event 3569-2018","1","2018-09-11 03:15 UT","2018-09-10 20:15								MST","US","AZ","1 no","1 no","1 no"
"2846","Event 3568-2018","1","2018-09-11 03:05 UT","2018-09-10 22:05								CDT","US","MN","1 no","1 no","1 yes"
"2946","Event 3567-2018","1","2018-09-11 02:25 UT","2018-09-10 20:25								MDT","US","CO","1 no","1 no","1 no"
"3046","Event 3566-2018","1","2018-09-11 01:35 UT","2018-09-10 20:35								CDT","US","IA","1 no","1 no","1 no"
"3171","Event 3565-2018","1","2018-09-11 00:05 UT","2018-09-11 01:05								BST","GB","England","1 no","1 no","1 no"
"3248","Event 3564-2018","2","2018-09-10 23:52 UT","2018-09-11 01:52								CEST","CH","Sankt Gallen, Grisons","n/a","1 no","n/a"
"3346","Event 3610-2018","1","2018-09-10 22:11 UT","2018-09-11 00:11								CEST","DE","Bayern","1 no","1 no","n/a"
"3446","Event 5481-2018","1","2018-09-10 21:30 UT","2018-09-10 21:30								-1 time zones","PT","Açores","1 no","1 no","n/a"
"3546","Event 3563-2018","2","2018-09-10 21:12 UT","2018-09-10 22:42								2 time zones","GB 
										
									    
																			FR","England, Hauts-de-France","n/a","n/a","2 no"
"3646","Event 3562-2018","2","2018-09-10 20:57 UT","2018-09-10 22:57								CEST","FR","Bretagne","2 no","2 yes","2 no"
"3746","Event 3561-2018","2","2018-09-10 20:55 UT","2018-09-10 22:55								CEST","HR","Dubrovacko-neretvanska županija","2 no","1 yes 
											
																															
												 1 no","2 no"
"3846","Event 3560-2018","1","2018-09-10 13:00 UT","2018-09-10 06:00								PDT","US","OR","1 no","1 no","1 no"
"3946","Event 3559-2018","2","2018-09-10 12:33 UT","2018-09-10 21:33								JST","JP","<U+611B><U+77E5><U+770C>, <U+9AD8><U+77E5><U+770C>","1 no","1 no","n/a"
"4046","Event 3558-2018","3","2018-09-10 10:19 UT","2018-09-10 05:19								CDT","US","KS, MO","3 no","3 no","1 yes 
											
																															
												 2 no"
"4171","Event 3556-2018","5","2018-09-10 08:17 UT","2018-09-10 04:17								EDT","US","GA","4 no","4 no","4 yes 
											
																															
												 1 no"
"4248","Event 3555-2018","1","2018-09-10 06:54 UT","2018-09-10 01:54								CDT","US","KS","n/a","n/a","n/a"
"4346","Event 3554-2018","1","2018-09-10 06:12 UT","2018-09-10 02:12								EDT","US","GA","n/a","n/a","1 yes"
"4446","Event 3553-2018","1","2018-09-10 05:10 UT","2018-09-09 22:10								PDT","US","OR","1 no","1 no","1 no"
"4546","Event 3552-2018","5","2018-09-10 04:26 UT","2018-09-10 00:26								EDT","US","FL","5 no","5 no","3 no"
"4646","Event 3557-2018","1","2018-09-10 04:10 UT","2018-09-09 22:10								MDT","US","CO","1 no","1 no","1 no"
"4746","Event 3791-2018","1","2018-09-10 03:35 UT","2018-09-09 22:35								CDT","US","AL","1 no","1 no","n/a"
"4846","Event 3550-2018","24","2018-09-10 03:01 UT","2018-09-09 22:01								CDT","US","MN, IA, SD, WI, IL","21 no","21 no","17 yes 
											
																															
												 5 no"
"4946","Event 3551-2018","2","2018-09-10 02:55 UT","2018-09-09 21:55								CDT","US","IA","2 no","2 no","1 no"
"5046","Event 3538-2018","14","2018-09-10 02:32 UT","2018-09-09 21:45								2 time zones","US","WI, IL, MI, IN","11 no","12 no","1 yes 
											
																															
												 11 no"
"5146","Event 3655-2018","1","2018-09-10 02:30 UT","2018-09-09 23:30								-3 time zones","BR","Distrito Federal","1 no","1 no","1 no"
"2172","Event 3537-2018","11","2018-09-10 02:09 UT","2018-09-09 22:04								2 time zones","US","GA, NC, AL","11 no","11 no","2 yes 
											
																															
												 7 no"
"3172","Event 3539-2018","11","2018-09-10 02:06 UT","2018-09-10 04:06								CEST","FR","Nouvelle-Aquitaine, Occitanie, Île-de-France, Pays de la Loire","1 yes											
																															
												 7 no","1 yes 
											
																															
												 7 no","4 yes 
											
																															
												 5 no"
"4172","Event 3536-2018","1","2018-09-10 00:50 UT","2018-09-09 20:50								EDT","US","SC","1 no","1 no","1 no"
"558","Event 3535-2018","1","2018-09-10 00:29 UT","2018-09-09 20:29								EDT","US","NH","1 no","1 no","1 no"
"647","Event 3534-2018","1","2018-09-10 00:01 UT","2018-09-09 21:01								-3 time zones","BR","Pernambuco","1 no","1 no","n/a"
"747","Event 3549-2018","1","2018-09-09 22:40 UT","2018-09-10 00:40								CEST","DE","Nordrhein-Westfalen","1 no","1 no","1 yes"
"847","Event 4177-2018","1","2018-09-09 21:21 UT","2018-09-09 23:21								CEST","DE","Brandenburg","1 no","n/a","1 no"
"947","Event 3533-2018","3","2018-09-09 21:04 UT","2018-09-09 22:04								BST","GB","Scotland","3 no","3 no","n/a"
"1047","Event 3548-2018","1","2018-09-09 18:30 UT","2018-09-09 20:30								CEST","DE","Brandenburg","1 no","1 no","1 yes"
"1147","Event 3532-2018","1","2018-09-09 14:45 UT","2018-09-09 22:45								CST","CN","Guangdong Sheng","1 no","1 no","1 no"
"1247","Event 3531-2018","1","2018-09-09 08:20 UT","2018-09-09 01:20								PDT","US","OR","1 no","1 no","1 no"
"1347","Event 3530-2018","1","2018-09-09 07:41 UT","2018-09-08 23:41								AKDT","US","AK","1 no","1 no","1 no"
"1447","Event 3529-2018","2","2018-09-09 06:57 UT","2018-09-08 23:57								PDT","US","CA","2 no","2 no","2 no"
"1547","Event 3528-2018","1","2018-09-09 05:05 UT","2018-09-09 01:05								EDT","CA","Ontario","1 no","1 no","1 no"
"1647","Event 3547-2018","1","2018-09-09 05:05 UT","2018-09-09 01:05								EDT","US","FL","1 no","1 no","1 yes"
"1747","Event 3527-2018","1","2018-09-09 04:00 UT","2018-09-08 22:00								MDT","CA","Alberta","1 no","1 no","1 no"
"1847","Event 3526-2018","1","2018-09-09 03:27 UT","2018-09-08 20:27								PDT","US","CA","1 no","1 no","n/a"
"1947","Event 3542-2018","1","2018-09-09 03:00 UT","2018-09-08 22:00								CDT","US","MN","1 no","1 no","n/a"
"2047","Event 3836-2018","1","2018-09-09 03:00 UT","2018-09-09 05:00								CEST","IT","Lombardia","1 no","1 no","1 no"
"2173","Event 3524-2018","3","2018-09-09 02:54 UT","2018-09-08 20:54								MDT","US","CO, NM","3 no","3 no","2 no"
"2249","Event 3525-2018","1","2018-09-09 02:45 UT","2018-09-08 21:45								CDT","US","AL","1 no","1 no","n/a"
"2347","Event 3523-2018","5","2018-09-09 02:15 UT","2018-09-08 22:15								EDT","CA 
										
									    
																			US","MA, VT, Quebec","4 no","4 no","5 no"
"2447","Event 3522-2018","1","2018-09-09 00:52 UT","2018-09-08 20:52								EDT","US","GA","1 no","1 no","1 no"
"2547","Event 3521-2018","1","2018-09-09 00:40 UT","2018-09-08 18:40								MDT","US","CO","1 no","1 no","1 no"
"2647","Event 3520-2018","1","2018-09-09 00:22 UT","2018-09-08 20:22								EDT","US","NC","n/a","n/a","n/a"
"2747","Event 3519-2018","2","2018-09-08 23:47 UT","2018-09-08 20:17								2 time zones","US 
										
									    
																			CA","ME, New Brunswick","2 no","2 no","2 no"
"2847","Event 3518-2018","4","2018-09-08 23:30 UT","2018-09-09 00:30								BST","GB","England","3 no","3 no","2 no"
"2947","Event 3517-2018","1","2018-09-08 23:02 UT","2018-09-09 01:02								CEST","FR","Pays de la Loire","n/a","n/a","1 no"
"3047","Event 5977-2018","1","2018-09-08 22:42 UT","2018-09-08 19:42								BST?","BR","Minas Gerais","1 no","1 no","1 no"
"3173","Event 3516-2018","1","2018-09-08 22:40 UT","2018-09-09 00:40								CEST","SE","Västra Götaland County","1 no","1 no","1 no"
"3249","Event 3457-2018","1","2018-09-08 22:30 UT","2018-09-08 18:30								-4 time zones","BR","Mato Grosso","n/a","n/a","1 no"
"3347","Event 3763-2018","1","2018-09-08 22:15 UT","2018-09-09 00:15								CEST","SI","Vrhnika","1 no","1 no","1 no"
"3447","Event 3514-2018","2","2018-09-08 22:10 UT","2018-09-08 23:10								BST","GB","England","1 no","1 no","1 no"
"3547","Event 3515-2018","1","2018-09-08 21:50 UT","2018-09-08 22:50								BST","GB","Scotland","1 no","1 no","1 no"
"3647","Event 3709-2018","1","2018-09-08 20:45 UT","2018-09-08 22:45								CEST","IT","","1 no","1 no","1 yes"
"3747","Event 3513-2018","3","2018-09-08 18:55 UT","2018-09-08 21:55								EEST","CY","Limassol, Nicosia","3 no","1 yes 
											
																															
												 2 no","3 no"
"3847","Event 3512-2018","1","2018-09-08 18:45 UT","2018-09-08 20:45								CEST","DE","Bayern","1 no","1 no","1 yes"
"3947","Event 3629-2018","1","2018-09-08 18:21 UT","2018-09-08 20:21								CEST","ES","Catalonia","1 no","1 no","1 no"
"4047","Event 3511-2018","1","2018-09-08 17:30 UT","2018-09-08 19:30								CEST","HR","Istrië","n/a","n/a","n/a"
"4173","Event 3510-2018","1","2018-09-08 17:25 UT","2018-09-08 21:25								4 time zones","AM","Armavir Province","1 yes","1 no","1 yes"
"4249","Event 3509-2018","1","2018-09-08 10:34 UT","2018-09-08 05:34								CDT","US","MN","1 no","1 no","n/a"
"4347","Event 3508-2018","1","2018-09-08 09:02 UT","2018-09-08 02:02								PDT","US","OR","1 no","1 no","1 no"
"4447","Event 3507-2018","1","2018-09-08 07:42 UT","2018-09-08 02:42								CDT","US","MI","1 no","1 no","n/a"
"4547","Event 3506-2018","1","2018-09-08 07:12 UT","2018-09-08 00:12								MST","US","AZ","1 no","1 no","1 no"
"4647","Event 3505-2018","3","2018-09-08 05:58 UT","2018-09-07 22:58								PDT","US","WA, OR","2 no","2 no","1 yes 
											
																															
												 2 no"
"4747","Event 3455-2018","1","2018-09-08 05:00 UT","2018-09-08 02:00								-3 time zones","BR","Distrito Federal","1 no","1 no","1 no"
"4847","Event 3504-2018","1","2018-09-08 04:25 UT","2018-09-07 21:25								PDT","US","WA","1 no","1 no","1 no"
"4947","Event 3503-2018","1","2018-09-08 04:15 UT","2018-09-07 21:15								PDT","US","NV","1 no","1 no","1 no"
"5047","Event 3502-2018","4","2018-09-08 04:07 UT","2018-09-07 23:07								CDT","US","OK, AR","2 yes											
																															
												 1 no","1 yes 
											
																															
												 3 no","1 yes 
											
																															
												 3 no"
"5147","Event 3501-2018","5","2018-09-08 04:01 UT","2018-09-07 21:01								PDT","US","OR","5 no","5 no","1 yes 
											
																															
												 2 no"
"2174","Event 3458-2018","1","2018-09-08 03:48 UT","2018-09-08 00:48								-3 time zones","BR","Pernambuco","1 no","1 no","1 no"
"3174","Event 3436-2018","1","2018-09-08 03:46 UT","2018-09-08 00:46								-3 time zones","BR","Pernambuco","1 no","1 no","1 no"
"4174","Event 3437-2018","1","2018-09-08 03:16 UT","2018-09-08 00:16								-3 time zones","BR","Pernambuco","1 no","1 no","1 no"
"559","Event 3500-2018","1","2018-09-08 03:12 UT","2018-09-07 20:12								MST","US","AZ","1 no","1 no","n/a"
"648","Event 3499-2018","7","2018-09-08 02:56 UT","2018-09-08 04:56								CEST","IT 
										
									    
																			FR",", Auvergne-Rhône-Alpes, Bourgogne Franche-Comté, Emilia-Romagna","5 no","6 no","2 yes 
											
																															
												 5 no"
"748","Event 3622-2018","1","2018-09-08 02:45 UT","2018-09-07 21:45								CDT","US","ND","1 no","1 no","1 no"
"848","Event 3438-2018","1","2018-09-08 02:33 UT","2018-09-07 23:33								-3 time zones","BR","Pernambuco","1 no","1 no","1 no"
"948","Event 3498-2018","1","2018-09-08 02:22 UT","2018-09-08 04:22								CEST","FR","Nouvelle-Aquitaine","n/a","n/a","1 yes"
"1048","Event 3497-2018","4","2018-09-08 01:57 UT","2018-09-07 20:57								CDT","US","AL, LA, FL","1 no","3 no","1 yes 
											
																															
												 3 no"
"1148","Event 3496-2018","1","2018-09-08 01:15 UT","2018-09-08 02:15								BST","GB","England","1 no","1 no","1 no"
"1248","Event 3541-2018","1","2018-09-08 00:31 UT","2018-09-07 21:31								-3 time zones","BR","Pernambuco","1 no","1 no","1 no"
"1348","Event 3456-2018","1","2018-09-07 21:30 UT","2018-09-07 18:30								-3 time zones","BR","Pernambuco","1 no","1 no","1 no"
"1448","Event 3439-2018","1","2018-09-07 21:22 UT","2018-09-07 18:22								-3 time zones","BR","State of Minas Gerais","1 no","n/a","1 no"
"1548","Event 3495-2018","1","2018-09-07 19:30 UT","2018-09-07 20:30								BST","GB","England","1 no","1 no","1 no"
"1648","Event 3494-2018","1","2018-09-07 17:54 UT","2018-09-07 19:54								CEST","DE","Mecklenburg-Vorpommern","1 no","n/a","1 no"
"1748","Event 3540-2018","1","2018-09-07 08:00 UT","2018-09-07 02:00								MDT","US","ID","1 no","1 no","n/a"
"1848","Event 3493-2018","1","2018-09-07 07:30 UT","2018-09-07 03:30								EDT","US","MD","1 yes","1 yes","1 yes"
"1948","Event 3491-2018","10","2018-09-07 06:05 UT","2018-09-07 00:05								2 time zones","US","CO","9 no","9 no","2 yes 
											
																															
												 7 no"
"2048","Event 3492-2018","1","2018-09-07 06:05 UT","2018-09-06 23:05								PDT","US","CA","n/a","n/a","1 no"
"2175","Event 3490-2018","1","2018-09-07 01:20 UT","2018-09-06 21:20								EDT","US","PA","1 no","1 no","1 yes"
"2250","Event 3489-2018","1","2018-09-06 23:45 UT","2018-09-07 00:45								BST","GB","Northern Ireland","n/a","n/a","n/a"
"2348","Event 3488-2018","1","2018-09-06 23:30 UT","2018-09-07 00:30								WEST","ES","Canarias","1 no","1 no","1 yes"
"2448","Event 3487-2018","1","2018-09-06 22:23 UT","2018-09-07 00:23								CEST","NL","Noord-Brabant","1 no","1 no","1 no"
"2548","Event 3486-2018","1","2018-09-06 19:15 UT","2018-09-06 21:15								CEST","FR","Bretagne","1 no","1 no","1 no"
"2648","Event 3485-2018","1","2018-09-06 08:24 UT","2018-09-06 01:24								PDT","US","CA","1 no","1 no","1 no"
"2748","Event 3484-2018","1","2018-09-06 07:00 UT","2018-09-06 01:00								MDT","US","CO","1 no","1 no","1 no"
"2848","Event 3483-2018","1","2018-09-06 06:24 UT","2018-09-05 23:24								PDT","US","CA","n/a","n/a","1 no"
"2948","Event 3482-2018","1","2018-09-06 03:40 UT","2018-09-05 20:40								MST","US","AZ","1 no","1 no","1 no"
"3048","Event 3480-2018","1","2018-09-06 03:25 UT","2018-09-05 21:25								?","US","SD","1 no","1 no","1 no"
"3175","Event 3481-2018","1","2018-09-06 03:10 UT","2018-09-05 22:10								CDT","US","AL","1 no","1 no","n/a"
"3250","Event 3687-2018","1","2018-09-06 03:02 UT","2018-09-05 22:02								CDT","US","MN","1 no","1 yes","1 no"
"3348","Event 3479-2018","2","2018-09-06 02:57 UT","2018-09-06 04:57								CEST","DE","Bayern, Baden-Württemberg","2 no","2 no","1 yes 
											
																															
												 1 no"
"3448","Event 3478-2018","21","2018-09-06 02:34 UT","2018-09-05 21:46								3 time zones","US","IN, MO, IL, MS, AR","1 yes											
																															
												 17 no","2 yes 
											
																															
												 17 no","4 yes 
											
																															
												 10 no"
"3548","Event 3477-2018","2","2018-09-06 01:52 UT","2018-09-05 21:52								EDT","US","VT, NH","2 no","2 no","2 no"
"3648","Event 3476-2018","1","2018-09-06 00:32 UT","2018-09-06 01:32								BST","GB","England","1 no","1 no","1 no"
"3748","Event 3475-2018","1","2018-09-05 20:45 UT","2018-09-05 21:45								BST","GB","England","1 no","1 yes","1 no"
"3848","Event 3474-2018","1","2018-09-05 19:30 UT","2018-09-05 21:30								CEST","DE","Niedersachsen","1 no","1 no","1 no"
"3948","Event 3762-2018","1","2018-09-05 19:30 UT","2018-09-05 21:30								CEST","IT","Umbria","1 no","1 no","1 no"
"4048","Event 3473-2018","1","2018-09-05 19:25 UT","2018-09-05 22:25								EEST","GR","","1 no","1 no","1 no"
"4175","Event 3472-2018","1","2018-09-05 19:15 UT","2018-09-05 20:15								BST","GB","England","1 no","1 no","1 yes"
"4250","Event 3471-2018","2","2018-09-05 07:55 UT","2018-09-05 00:55								PDT","US","CA, NV","1 no","1 no","1 yes"
"4348","Event 3470-2018","6","2018-09-05 05:48 UT","2018-09-04 22:48								PDT","US","OR","6 no","5 no","3 no"
"4448","Event 3468-2018","2","2018-09-05 05:36 UT","2018-09-05 00:36								CDT","CA","Manitoba","2 no","1 no","n/a"
"4548","Event 3469-2018","1","2018-09-05 05:35 UT","2018-09-04 22:35								MST","US","AZ","1 no","1 no","1 no"
"4648","Event 3467-2018","1","2018-09-05 05:05 UT","2018-09-04 23:05								MDT","CA","Alberta","1 no","1 no","1 yes"
"4748","Event 3466-2018","13","2018-09-05 04:59 UT","2018-09-05 00:59								EDT","US","MA, ME, NY, PA, VT, NH, CT, NJ","13 no","13 no","4 yes 
											
																															
												 9 no"
"4848","Event 3465-2018","1","2018-09-05 03:44 UT","2018-09-04 20:44								PDT","US","OR","1 no","1 no","1 no"
"4948","Event 3464-2018","3","2018-09-05 03:41 UT","2018-09-05 05:41								CEST","FR","Provence-Alpes-Côte d'Azur","2 no","2 no","2 no"
"5048","Event 3461-2018","1","2018-09-05 03:30 UT","2018-09-04 23:30								EDT","US","MA","1 no","1 no","1 yes"
"5148","Event 3460-2018","1","2018-09-05 03:26 UT","2018-09-04 20:26								MST","US","AZ","1 no","1 no","1 no"
"2176","Event 3462-2018","1","2018-09-05 01:50 UT","2018-09-04 21:50								EDT","US","MA","1 no","1 no","1 no"
"3176","Event 3454-2018","21","2018-09-05 01:47 UT","2018-09-04 20:47								CDT","US","AL, AR, LA, MO, MS, TX","19 no","19 no","14 yes 
											
																															
												 6 no"
"4176","Event 3459-2018","1","2018-09-05 01:40 UT","2018-09-04 21:40								EDT","US","NC","1 no","1 no","1 no"
"560","Event 3452-2018","1","2018-09-05 00:05 UT","2018-09-04 20:05								EDT","US","NY","1 no","1 no","1 no"
"649","Event 3627-2018","1","2018-09-05 00:00 UT","2018-09-05 01:00								BST","GB","England","n/a","n/a","n/a"
"749","Event 3435-2018","1","2018-09-04 23:30 UT","2018-09-04 20:30								-3 time zones","AR","Santa Fe Province","1 no","1 no","1 no"
"849","Event 3451-2018","1","2018-09-04 22:30 UT","2018-09-05 00:30								CEST","FR","Bretagne","1 no","1 no","1 no"
"949","Event 3453-2018","1","2018-09-04 21:46 UT","2018-09-04 16:46								CDT","US","AR","1 no","1 no","1 yes"
"1049","Event 3434-2018","1","2018-09-04 21:45 UT","2018-09-04 18:45								-3 time zones","BR","Pernambuco","1 no","1 no","1 no"
"1149","Event 3433-2018","5","2018-09-04 20:10 UT","2018-09-04 22:10								CEST","IT 
										
									    
																			CH 
										
									    
																			SI","Nova Gorica, Ticino, Emilia-Romagna, Toscana, Piran","5 no","5 no","1 yes 
											
																															
												 2 no"
"1249","Event 3432-2018","52","2018-09-04 19:59 UT","2018-09-04 20:59								BST","GB","England, Scotland, Wales, Cymru,","2 yes											
																															
												 42 no","2 yes 
											
																															
												 41 no","17 yes 
											
																															
												 24 no"
"1349","Event 3450-2018","1","2018-09-04 18:50 UT","2018-09-04 19:50								BST","GB","Wales","1 no","1 no","1 no"
"1449","Event 3431-2018","1","2018-09-04 08:28 UT","2018-09-04 01:28								PDT","US","CA","1 no","1 no","1 no"
"1549","Event 3430-2018","1","2018-09-04 08:10 UT","2018-09-04 01:10								PDT","US","WA","1 no","1 no","1 no"
"1649","Event 3546-2018","1","2018-09-04 07:30 UT","2018-09-04 03:30								EDT","US","FL","n/a","1 no","1 yes"
"1749","Event 3429-2018","1","2018-09-04 05:15 UT","2018-09-04 01:15								EDT","US","NY","1 no","1 no","1 no"
"1849","Event 3428-2018","2","2018-09-04 04:41 UT","2018-09-03 21:41								MST","US","AZ","2 no","2 no","1 yes 
											
																															
												 1 no"
"1949","Event 3427-2018","1","2018-09-04 03:31 UT","2018-09-03 20:31								MST","US","AZ","1 yes","n/a","n/a"
"2049","Event 3449-2018","1","2018-09-04 03:30 UT","2018-09-03 20:30								PDT","US","CA","n/a","n/a","1 yes"
"2177","Event 3448-2018","1","2018-09-04 02:51 UT","2018-09-03 22:51								EDT","US","VA","1 no","1 no","1 no"
"2251","Event 3426-2018","1","2018-09-04 02:45 UT","2018-09-03 21:45								CDT","US","IL","1 no","1 no","1 yes"
"2349","Event 3425-2018","7","2018-09-04 02:24 UT","2018-09-03 22:24								EDT","US","NY, NJ, PA","6 no","6 no","6 no"
"2449","Event 3447-2018","3","2018-09-04 02:05 UT","2018-09-03 22:05								EDT","US","NY, VT, CT","3 no","3 no","1 yes 
											
																															
												 2 no"
"2549","Event 3424-2018","6","2018-09-04 01:48 UT","2018-09-03 20:48								CDT","US","KS, IA, IL, MO","6 no","6 no","6 no"
"2649","Event 3423-2018","1","2018-09-04 01:00 UT","2018-09-03 21:00								EDT","US","MD","1 no","1 no","1 no"
"2749","Event 3446-2018","1","2018-09-04 00:40 UT","2018-09-03 19:40								CDT","US","MS","n/a","n/a","1 yes"
